Variant,SL %,Target %,R:R,Signals,Target Hit,SL Hit,Open,Win Rate %,Avg PnL %,Total PnL %,Avg Win %,Avg Loss %,Expectancy %,Profit Factor,Max Drawdown %,Calmar
First-2,4.0,10.5,2.62,231,31,177,23,14.9,-1.5,-346.5,8.88,-3.85,-1.533,0.52,-430.74,-0.8
First-2,4.0,11.0,2.75,231,28,180,23,13.5,-1.628,-376.0,9.11,-3.85,-1.661,0.49,-464.74,-0.81
First-2,4.0,11.5,2.88,231,28,180,23,13.5,-1.567,-362.0,9.47,-3.85,-1.6,0.51,-455.24,-0.8
First-2,4.0,12.0,3.0,231,28,180,23,13.5,-1.506,-348.0,9.83,-3.85,-1.54,0.52,-445.74,-0.78
First-2,4.0,12.5,3.12,231,26,182,23,12.5,-1.589,-367.0,10.07,-3.85,-1.622,0.5,-469.24,-0.78
First-2,4.0,13.0,3.25,231,26,182,23,12.5,-1.532,-354.0,10.42,-3.85,-1.566,0.52,-460.74,-0.77
First-2,4.0,13.5,3.38,231,26,182,23,12.5,-1.476,-341.0,10.77,-3.85,-1.51,0.54,-452.24,-0.75
First-2,4.0,14.0,3.5,231,22,184,25,10.7,-1.668,-385.27,10.35,-3.85,-1.701,0.48,-484.51,-0.8
First-2,4.0,14.5,3.62,231,22,184,25,10.7,-1.62,-374.27,10.66,-3.85,-1.654,0.5,-477.01,-0.78
First-2,4.0,15.0,3.75,231,21,185,25,10.2,-1.655,-382.27,10.86,-3.85,-1.688,0.49,-488.51,-0.78
First-2,4.25,4.5,1.06,231,104,119,8,46.6,-0.195,-45.03,4.43,-4.19,-0.231,0.91,-202.0,-0.22
First-2,4.25,5.0,1.18,231,100,123,8,44.8,-0.13,-30.03,4.92,-4.19,-0.166,0.94,-210.0,-0.14
First-2,4.25,5.5,1.29,231,88,134,9,39.6,-0.391,-90.22,5.37,-4.19,-0.427,0.84,-239.25,-0.38
First-2,4.25,6.0,1.41,231,80,142,9,36.0,-0.555,-128.22,5.84,-4.2,-0.591,0.79,-304.75,-0.42
First-2,4.25,6.5,1.53,231,75,147,9,33.8,-0.615,-141.97,6.31,-4.2,-0.651,0.78,-313.75,-0.45
First-2,4.25,7.0,1.65,231,70,150,11,31.8,-0.661,-152.71,6.7,-4.19,-0.697,0.76,-324.75,-0.47
First-2,4.25,7.5,1.76,231,68,151,12,31.1,-0.584,-134.96,7.1,-4.19,-0.62,0.79,-314.25,-0.43
First-2,4.25,8.0,1.88,231,65,154,12,29.7,-0.596,-137.71,7.54,-4.19,-0.632,0.79,-316.0,-0.44
First-2,4.25,8.5,2.0,231,55,158,18,25.8,-0.864,-199.51,7.84,-4.11,-0.899,0.71,-349.45,-0.57
First-2,4.25,9.0,2.12,231,48,163,20,22.7,-1.112,-256.8,8.2,-4.07,-1.147,0.64,-397.24,-0.65
First-2,4.25,9.5,2.24,231,45,165,21,21.4,-1.139,-263.21,8.54,-4.07,-1.175,0.63,-389.24,-0.68
First-2,4.25,10.0,2.35,231,41,169,21,19.5,-1.289,-297.71,8.88,-4.07,-1.324,0.59,-423.99,-0.7
First-2,4.25,10.5,2.47,231,35,172,24,16.9,-1.432,-330.85,9.02,-4.08,-1.468,0.56,-432.24,-0.77
First-2,4.25,11.0,2.59,231,32,175,24,15.5,-1.555,-359.1,9.29,-4.08,-1.59,0.53,-445.49,-0.81
First-2,4.25,11.5,2.71,231,32,175,24,15.5,-1.485,-343.1,9.66,-4.08,-1.521,0.55,-435.99,-0.79
First-2,4.25,12.0,2.82,231,32,175,24,15.5,-1.416,-327.1,10.03,-4.08,-1.451,0.57,-430.49,-0.76
First-2,4.25,12.5,2.94,231,30,177,24,14.5,-1.492,-344.6,10.3,-4.08,-1.527,0.55,-458.49,-0.75
First-2,4.25,13.0,3.06,231,30,177,24,14.5,-1.427,-329.6,10.67,-4.08,-1.462,0.57,-453.99,-0.73
First-2,4.25,13.5,3.18,231,30,177,24,14.5,-1.362,-314.6,11.04,-4.08,-1.397,0.59,-449.49,-0.7
First-2,4.25,14.0,3.29,231,26,179,26,12.7,-1.547,-357.37,10.72,-4.08,-1.582,0.54,-489.01,-0.73
First-2,4.25,14.5,3.41,231,25,180,26,12.2,-1.572,-363.12,10.97,-4.08,-1.607,0.53,-504.26,-0.72
First-2,4.25,15.0,3.53,231,24,181,26,11.7,-1.601,-369.87,11.19,-4.08,-1.637,0.53,-520.51,-0.71
First-2,4.5,5.0,1.11,231,100,123,8,44.8,-0.263,-60.78,4.92,-4.43,-0.301,0.89,-225.0,-0.27
First-2,4.5,5.5,1.22,231,88,134,9,39.6,-0.536,-123.72,5.37,-4.44,-0.574,0.8,-264.0,-0.47
First-2,4.5,6.0,1.33,231,80,142,9,36.0,-0.709,-163.72,5.84,-4.44,-0.747,0.75,-331.5,-0.49
First-2,4.5,6.5,1.44,231,75,147,9,33.8,-0.774,-178.72,6.31,-4.44,-0.812,0.73,-341.0,-0.52
First-2,4.5,7.0,1.56,231,70,150,11,31.8,-0.823,-190.21,6.7,-4.43,-0.862,0.72,-352.5,-0.54
First-2,4.5,7.5,1.67,231,68,151,12,31.1,-0.748,-172.71,7.1,-4.43,-0.786,0.75,-342.0,-0.5
First-2,4.5,8.0,1.78,231,65,154,12,29.7,-0.763,-176.21,7.54,-4.43,-0.801,0.75,-344.0,-0.51
First-2,4.5,8.5,1.89,231,55,158,18,25.8,-1.035,-239.01,7.84,-4.34,-1.072,0.67,-380.2,-0.63
First-2,4.5,9.0,2.0,231,48,163,20,22.7,-1.288,-297.55,8.2,-4.3,-1.325,0.6,-428.74,-0.69
First-2,4.5,9.5,2.11,231,45,165,21,21.4,-1.318,-304.46,8.54,-4.3,-1.355,0.6,-420.74,-0.72
First-2,4.5,10.0,2.22,231,41,169,21,19.5,-1.472,-339.96,8.88,-4.31,-1.509,0.56,-456.24,-0.75
First-2,4.5,10.5,2.33,231,35,172,24,16.9,-1.618,-373.85,9.02,-4.31,-1.656,0.53,-464.74,-0.8
First-2,4.5,11.0,2.44,231,34,173,24,16.4,-1.61,-371.85,9.37,-4.31,-1.647,0.53,-474.24,-0.78
First-2,4.5,11.5,2.56,231,34,173,24,16.4,-1.536,-354.85,9.74,-4.31,-1.573,0.55,-468.74,-0.76
First-2,4.5,12.0,2.67,231,32,175,24,15.5,-1.605,-370.85,10.03,-4.31,-1.643,0.54,-463.24,-0.8
First-2,4.5,12.5,2.78,231,30,177,24,14.5,-1.683,-388.85,10.3,-4.32,-1.721,0.52,-491.74,-0.79
First-2,4.5,13.0,2.89,231,30,177,24,14.5,-1.618,-373.85,10.67,-4.32,-1.656,0.54,-487.24,-0.77
First-2,4.5,13.5,3.0,231,30,177,24,14.5,-1.553,-358.85,11.04,-4.32,-1.591,0.56,-482.74,-0.74
First-2,4.5,14.0,3.11,231,26,179,26,12.7,-1.741,-402.12,10.72,-4.32,-1.778,0.51,-525.51,-0.77
First-2,4.5,14.5,3.22,231,25,180,26,12.2,-1.767,-408.12,10.97,-4.32,-1.804,0.51,-541.01,-0.75
First-2,4.5,15.0,3.33,231,24,181,26,11.7,-1.797,-415.12,11.19,-4.32,-1.834,0.5,-557.51,-0.74
First-2,4.75,5.0,1.05,231,102,121,8,45.7,-0.312,-72.03,4.92,-4.67,-0.352,0.88,-230.25,-0.31
First-2,4.75,5.5,1.16,231,89,133,9,40.1,-0.636,-146.97,5.37,-4.68,-0.677,0.77,-278.5,-0.53
First-2,4.75,6.0,1.26,231,81,141,9,36.5,-0.816,-188.47,5.84,-4.68,-0.856,0.72,-347.75,-0.54
First-2,4.75,6.5,1.37,231,76,146,9,34.2,-0.884,-204.22,6.31,-4.68,-0.925,0.71,-359.25,-0.57
First-2,4.75,7.0,1.47,231,71,149,11,32.3,-0.935,-215.96,6.71,-4.67,-0.975,0.7,-372.75,-0.58
First-2,4.75,7.5,1.58,231,68,151,12,31.1,-0.911,-210.46,7.1,-4.67,-0.952,0.71,-369.75,-0.57
First-2,4.75,8.0,1.68,231,65,154,12,29.7,-0.929,-214.71,7.54,-4.67,-0.97,0.71,-372.0,-0.58
First-2,4.75,8.5,1.79,231,55,158,18,25.8,-1.206,-278.51,7.84,-4.58,-1.245,0.64,-410.95,-0.68
First-2,4.75,9.0,1.89,231,48,163,20,22.7,-1.465,-338.3,8.2,-4.53,-1.504,0.57,-460.24,-0.74
First-2,4.75,9.5,2.0,231,45,165,21,21.4,-1.497,-345.71,8.54,-4.54,-1.536,0.57,-452.24,-0.76
First-2,4.75,10.0,2.11,231,41,169,21,19.5,-1.655,-382.21,8.88,-4.54,-1.694,0.53,-488.49,-0.78
First-2,4.75,10.5,2.21,231,35,172,24,16.9,-1.805,-416.85,9.02,-4.55,-1.844,0.5,-497.24,-0.84
First-2,4.75,11.0,2.32,231,34,173,24,16.4,-1.797,-415.1,9.37,-4.55,-1.836,0.5,-506.99,-0.82
First-2,4.75,11.5,2.42,231,34,173,24,16.4,-1.723,-398.1,9.74,-4.55,-1.763,0.52,-501.49,-0.79
First-2,4.75,12.0,2.53,231,32,175,24,15.5,-1.795,-414.6,10.03,-4.55,-1.834,0.51,-503.99,-0.82
First-2,4.75,12.5,2.63,231,30,177,24,14.5,-1.875,-433.1,10.3,-4.55,-1.914,0.49,-526.99,-0.82
First-2,4.75,13.0,2.74,231,30,177,24,14.5,-1.81,-418.1,10.67,-4.55,-1.849,0.51,-520.49,-0.8
First-2,4.75,13.5,2.84,231,30,177,24,14.5,-1.745,-403.1,11.04,-4.55,-1.784,0.53,-515.99,-0.78
First-2,4.75,14.0,2.95,231,26,179,26,12.7,-1.935,-446.87,10.72,-4.55,-1.974,0.48,-562.01,-0.8
First-2,4.75,14.5,3.05,231,25,180,26,12.2,-1.962,-453.12,10.97,-4.55,-2.001,0.48,-577.76,-0.78
First-2,4.75,15.0,3.16,231,24,181,26,11.7,-1.993,-460.37,11.19,-4.56,-2.032,0.47,-594.51,-0.77
First-2,5.0,5.5,1.1,231,93,128,10,42.1,-0.588,-135.84,5.37,-4.9,-0.63,0.79,-287.0,-0.47
First-2,5.0,6.0,1.2,231,85,136,10,38.5,-0.768,-177.34,5.84,-4.91,-0.81,0.74,-362.0,-0.49
First-2,5.0,6.5,1.3,231,80,140,11,36.4,-0.825,-190.68,6.32,-4.9,-0.868,0.73,-367.0,-0.52
First-2,5.0,7.0,1.4,231,75,143,13,34.4,-0.871,-201.17,6.72,-4.88,-0.913,0.73,-361.0,-0.56
First-2,5.0,7.5,1.5,231,72,145,14,33.2,-0.841,-194.17,7.12,-4.88,-0.883,0.74,-355.0,-0.55
First-2,5.0,8.0,1.6,231,69,148,14,31.8,-0.854,-197.17,7.57,-4.89,-0.896,0.74,-355.0,-0.56
First-2,5.0,8.5,1.7,231,59,152,20,28.0,-1.125,-259.97,7.88,-4.79,-1.167,0.67,-387.7,-0.67
First-2,5.0,9.0,1.8,231,52,157,22,24.9,-1.381,-319.01,8.25,-4.74,-1.422,0.6,-435.74,-0.73
First-2,5.0,9.5,1.9,231,49,159,23,23.6,-1.407,-324.92,8.61,-4.74,-1.448,0.6,-425.74,-0.76
First-2,5.0,10.0,2.0,231,45,163,23,21.6,-1.56,-360.42,8.97,-4.75,-1.601,0.57,-460.74,-0.78
First-2,5.0,10.5,2.1,231,39,166,26,19.0,-1.705,-393.81,9.14,-4.75,-1.746,0.54,-470.74,-0.84
First-2,5.0,11.0,2.2,231,38,167,26,18.5,-1.69,-390.31,9.5,-4.75,-1.731,0.54,-480.74,-0.81
First-2,5.0,11.5,2.3,231,38,167,26,18.5,-1.607,-371.31,9.89,-4.75,-1.649,0.57,-478.24,-0.78
First-2,5.0,12.0,2.4,231,36,169,26,17.6,-1.672,-386.31,10.2,-4.76,-1.714,0.55,-476.74,-0.81
First-2,5.0,12.5,2.5,231,34,171,26,16.6,-1.746,-403.31,10.5,-4.76,-1.787,0.54,-508.24,-0.79
First-2,5.0,13.0,2.6,231,32,173,26,15.6,-1.828,-422.31,10.78,-4.76,-1.869,0.52,-521.74,-0.81
First-2,5.0,13.5,2.7,231,32,173,26,15.6,-1.759,-406.31,11.15,-4.76,-1.8,0.54,-512.24,-0.79
First-2,5.0,14.0,2.8,231,28,175,28,13.8,-1.946,-449.58,10.88,-4.76,-1.987,0.5,-556.47,-0.81
First-2,5.0,14.5,2.9,231,27,176,28,13.3,-1.97,-455.08,11.14,-4.77,-2.011,0.49,-571.47,-0.8
First-2,5.0,15.0,3.0,231,26,177,28,12.8,-1.998,-461.58,11.39,-4.77,-2.039,0.49,-587.47,-0.79
First-2,5.25,5.5,1.05,231,93,127,11,42.3,-0.716,-165.46,5.37,-5.12,-0.761,0.76,-305.75,-0.54
First-2,5.25,6.0,1.14,231,85,135,11,38.6,-0.905,-208.96,5.84,-5.13,-0.949,0.71,-384.0,-0.54
First-2,5.25,6.5,1.24,231,80,139,12,36.5,-0.967,-223.3,6.32,-5.12,-1.011,0.7,-389.25,-0.57
First-2,5.25,7.0,1.33,231,75,142,14,34.6,-1.015,-234.54,6.72,-5.1,-1.06,0.69,-383.25,-0.61
First-2,5.25,7.5,1.43,231,72,144,15,33.3,-0.987,-228.04,7.12,-5.11,-1.031,0.71,-377.25,-0.6
First-2,5.25,8.0,1.52,231,69,147,15,31.9,-1.003,-231.79,7.57,-5.11,-1.048,0.71,-375.0,-0.62
First-2,5.25,8.5,1.62,231,59,151,21,28.1,-1.28,-295.59,7.88,-5.01,-1.323,0.64,-417.45,-0.71
First-2,5.25,9.0,1.71,231,52,156,23,25.0,-1.541,-355.88,8.25,-4.96,-1.584,0.58,-466.24,-0.76
First-2,5.25,9.5,1.81,231,49,158,24,23.7,-1.568,-362.29,8.61,-4.96,-1.611,0.58,-456.24,-0.79
First-2,5.25,10.0,1.9,231,46,161,24,22.2,-1.66,-383.54,8.99,-4.97,-1.703,0.56,-476.74,-0.8
First-2,5.25,10.5,2.0,231,40,164,27,19.6,-1.806,-417.18,9.17,-4.97,-1.849,0.53,-493.99,-0.84
First-2,5.25,11.0,2.1,231,39,165,27,19.1,-1.79,-413.43,9.53,-4.97,-1.833,0.54,-494.74,-0.84
First-2,5.25,11.5,2.19,231,39,165,27,19.1,-1.705,-393.93,9.92,-4.97,-1.748,0.56,-487.99,-0.81
First-2,5.25,12.0,2.29,231,37,167,27,18.1,-1.77,-408.93,10.24,-4.97,-1.813,0.55,-499.24,-0.82
First-2,5.25,12.5,2.38,231,35,169,27,17.2,-1.844,-425.93,10.54,-4.98,-1.887,0.53,-520.74,-0.82
First-2,5.25,13.0,2.48,231,33,171,27,16.2,-1.926,-444.93,10.83,-4.98,-1.969,0.52,-544.24,-0.82
First-2,5.25,13.5,2.57,231,33,171,27,16.2,-1.855,-428.43,11.2,-4.98,-1.898,0.54,-532.24,-0.8
First-2,5.25,14.0,2.67,231,29,173,29,14.4,-2.042,-471.7,10.96,-4.98,-2.085,0.49,-572.72,-0.82
First-2,5.25,14.5,2.76,231,27,175,29,13.4,-2.15,-496.7,11.14,-4.99,-2.193,0.47,-607.22,-0.82
First-2,5.25,15.0,2.86,231,26,176,29,12.9,-2.179,-503.45,11.39,-4.99,-2.223,0.47,-623.47,-0.81
First-2,5.5,6.0,1.09,231,86,134,11,39.1,-1.001,-231.21,5.85,-5.37,-1.047,0.69,-406.0,-0.57
First-2,5.5,6.5,1.18,231,81,138,12,37.0,-1.065,-246.05,6.32,-5.36,-1.112,0.68,-411.5,-0.6
First-2,5.5,7.0,1.27,231,76,141,14,35.0,-1.115,-257.54,6.73,-5.34,-1.161,0.68,-405.5,-0.64
First-2,5.5,7.5,1.36,231,73,143,15,33.8,-1.087,-251.04,7.12,-5.34,-1.133,0.69,-401.0,-0.63
First-2,5.5,8.0,1.45,231,70,146,15,32.4,-1.104,-255.04,7.58,-5.35,-1.15,0.69,-402.0,-0.63
First-2,5.5,8.5,1.55,231,60,150,21,28.6,-1.382,-319.34,7.89,-5.24,-1.428,0.62,-447.86,-0.71
First-2,5.5,9.0,1.64,231,53,155,23,25.5,-1.647,-380.38,8.26,-5.18,-1.692,0.57,-496.74,-0.77
First-2,5.5,9.5,1.73,231,50,157,24,24.2,-1.674,-386.79,8.63,-5.19,-1.719,0.56,-486.74,-0.79
First-2,5.5,10.0,1.82,231,47,160,24,22.7,-1.767,-408.29,9.01,-5.19,-1.812,0.55,-507.74,-0.8
First-2,5.5,10.5,1.91,231,41,163,27,20.1,-1.914,-442.18,9.19,-5.2,-1.959,0.52,-518.7,-0.85
First-2,5.5,11.0,2.0,231,40,164,27,19.6,-1.897,-438.18,9.56,-5.2,-1.942,0.53,-523.7,-0.84
First-2,5.5,11.5,2.09,231,40,164,27,19.6,-1.81,-418.18,9.95,-5.2,-1.855,0.55,-514.74,-0.81
First-2,5.5,12.0,2.18,231,38,166,27,18.6,-1.875,-433.18,10.27,-5.2,-1.92,0.54,-521.24,-0.83
First-2,5.5,12.5,2.27,231,36,168,27,17.6,-1.949,-450.18,10.58,-5.21,-1.994,0.52,-544.24,-0.83
First-2,5.5,13.0,2.36,231,34,170,27,16.7,-2.031,-469.18,10.88,-5.21,-2.076,0.51,-566.24,-0.83
First-2,5.5,13.5,2.45,231,34,170,27,16.7,-1.957,-452.18,11.25,-5.21,-2.003,0.53,-558.74,-0.81
First-2,5.5,14.0,2.55,231,30,172,29,14.9,-2.145,-495.45,11.03,-5.21,-2.19,0.49,-607.97,-0.81
First-2,5.5,14.5,2.64,231,28,174,29,13.9,-2.253,-520.45,11.22,-5.22,-2.298,0.47,-642.97,-0.81
First-2,5.5,15.0,2.73,231,27,175,29,13.4,-2.281,-526.95,11.48,-5.22,-2.326,0.47,-659.47,-0.8
First-2,5.75,6.0,1.04,231,87,133,11,39.5,-1.095,-252.96,5.85,-5.61,-1.144,0.68,-428.0,-0.59
First-2,5.75,6.5,1.13,231,82,137,12,37.4,-1.161,-268.3,6.32,-5.59,-1.21,0.67,-433.75,-0.62
First-2,5.75,7.0,1.22,231,77,140,14,35.5,-1.212,-280.04,6.73,-5.58,-1.261,0.66,-428.25,-0.65
First-2,5.75,7.5,1.3,231,74,142,15,34.3,-1.184,-273.54,7.13,-5.58,-1.232,0.67,-427.75,-0.64
First-2,5.75,8.0,1.39,231,71,145,15,32.9,-1.203,-277.79,7.58,-5.58,-1.251,0.67,-429.0,-0.65
First-2,5.75,8.5,1.48,231,61,149,21,29.0,-1.483,-342.59,7.9,-5.46,-1.53,0.61,-479.86,-0.71
First-2,5.75,9.0,1.57,231,54,154,23,26.0,-1.751,-404.38,8.27,-5.41,-1.797,0.56,-527.24,-0.77
First-2,5.75,9.5,1.65,231,51,156,24,24.6,-1.778,-410.79,8.64,-5.42,-1.825,0.55,-517.24,-0.79
First-2,5.75,10.0,1.74,231,48,159,24,23.2,-1.872,-432.54,9.02,-5.42,-1.919,0.54,-538.74,-0.8
First-2,5.75,10.5,1.83,231,42,162,27,20.6,-2.02,-466.68,9.22,-5.43,-2.067,0.51,-550.2,-0.85
First-2,5.75,11.0,1.91,231,41,163,27,20.1,-2.002,-462.43,9.59,-5.43,-2.049,0.52,-557.45,-0.83
First-2,5.75,11.5,2.0,231,41,163,27,20.1,-1.913,-441.93,9.98,-5.43,-1.96,0.54,-548.45,-0.81
First-2,5.75,12.0,2.09,231,39,165,27,19.1,-1.978,-456.93,10.31,-5.43,-2.025,0.53,-543.95,-0.84
First-2,5.75,12.5,2.17,231,37,167,27,18.1,-2.052,-473.93,10.62,-5.44,-2.099,0.52,-571.2,-0.83
First-2,5.75,13.0,2.26,231,35,169,27,17.2,-2.134,-492.93,10.92,-5.44,-2.181,0.5,-597.24,-0.83
First-2,5.75,13.5,2.35,231,35,169,27,17.2,-2.058,-475.43,11.3,-5.44,-2.105,0.52,-591.24,-0.8
First-2,5.75,14.0,2.43,231,31,171,29,15.3,-2.245,-518.7,11.1,-5.44,-2.293,0.48,-643.22,-0.81
First-2,5.75,14.5,2.52,231,29,173,29,14.4,-2.354,-543.7,11.3,-5.45,-2.401,0.47,-678.72,-0.8
First-2,5.75,15.0,2.61,231,28,174,29,13.9,-2.381,-549.95,11.57,-5.45,-2.428,0.46,-695.47,-0.79
First-2,6.0,6.5,1.08,231,82,137,12,37.4,-1.31,-302.55,6.32,-5.83,-1.36,0.64,-456.0,-0.66
First-2,6.0,7.0,1.17,231,77,140,14,35.5,-1.364,-315.04,6.73,-5.81,-1.414,0.63,-456.0,-0.69
First-2,6.0,7.5,1.25,231,74,142,15,34.3,-1.338,-309.04,7.13,-5.81,-1.388,0.65,-454.5,-0.68
First-2,6.0,8.0,1.33,231,71,145,15,32.9,-1.359,-314.04,7.58,-5.82,-1.41,0.65,-456.0,-0.69
First-2,6.0,8.5,1.42,231,61,149,21,29.0,-1.644,-379.84,7.9,-5.7,-1.694,0.59,-511.86,-0.74
First-2,6.0,9.0,1.5,231,55,153,23,26.4,-1.852,-427.88,8.29,-5.64,-1.901,0.55,-544.9,-0.79
First-2,6.0,9.5,1.58,231,52,155,24,25.1,-1.88,-434.29,8.66,-5.64,-1.929,0.54,-534.31,-0.81
First-2,6.0,10.0,1.67,231,49,158,24,23.7,-1.975,-456.29,9.04,-5.65,-2.024,0.53,-553.74,-0.82
First-2,6.0,10.5,1.75,231,43,161,27,21.1,-2.124,-490.68,9.24,-5.66,-2.173,0.5,-567.2,-0.87
First-2,6.0,11.0,1.83,231,42,162,27,20.6,-2.105,-486.18,9.61,-5.66,-2.154,0.51,-574.2,-0.85
First-2,6.0,11.5,1.92,231,42,162,27,20.6,-2.014,-465.18,10.01,-5.66,-2.063,0.53,-564.7,-0.82
First-2,6.0,12.0,2.0,231,40,164,27,19.6,-2.079,-480.18,10.34,-5.66,-2.128,0.52,-567.2,-0.85
First-2,6.0,12.5,2.08,231,38,166,27,18.6,-2.152,-497.18,10.66,-5.66,-2.201,0.51,-587.7,-0.85
First-2,6.0,13.0,2.17,231,36,168,27,17.6,-2.235,-516.18,10.97,-5.67,-2.284,0.5,-612.2,-0.84
First-2,6.0,13.5,2.25,231,35,169,27,17.2,-2.241,-517.68,11.3,-5.67,-2.29,0.5,-624.2,-0.83
First-2,6.0,14.0,2.33,231,31,171,29,15.3,-2.431,-561.45,11.1,-5.67,-2.48,0.47,-678.47,-0.83
First-2,6.0,14.5,2.42,231,29,173,29,14.4,-2.541,-586.95,11.3,-5.68,-2.59,0.45,-714.47,-0.82
First-2,6.0,15.0,2.5,231,28,174,29,13.9,-2.569,-593.45,11.57,-5.68,-2.618,0.44,-731.47,-0.81
